mti,processingCode,transactionAmount,dateTimeTransaction,cardholderBillingConversionRate,stan,timeLocalTransaction,dateLocalTransaction,expiryDate,conversionDate,merchantCategoryCode,posEntryMode,acquiringInstitutionCode,forwardingInstitutionCode,rrn,cardAcceptorTerminalId,cardAcceptorId,cardAcceptorNameLocation,cardBalance,additionalData48,transactionCurrencyCode,cardholderBillingCurrencyCode,posDataCode,originalDataElement,channel,encryptedPan,network,dcc,kitNo,factorOfAuthorization,authenticationScore,contactless,international,preValidated,enhancedLimitWhiteListing,transactionOrigin,transactionType,isExternalAuth,encryptedHexCardNo,isTokenized,entityId,moneySendTxn,mcRefundTxn,mpqrtxn,authorisationStatus,latitude,longitude
,,11.88,1356093508,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,4633065159406313,,,,,,,41.8383,-71.4377
,,43.53,1353153406,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,4623560839669,,,,,,,42.2619,-94.5566
,,18.34,1352484066,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,3549202406645667,,,,,,,43.5835,-70.3457
,,3.07,1360702984,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,676309913934,,,,,,,38.2352,-104.66
,,137.24,1367142512,,,,,,,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,213102873001603,,,,,,,43.7857,-124.1437
,,2405.26,1333480717,,,,,,,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,580954173374,,,,,,,41.2496,-73.9446
,,27.56,1328503046,,,,,,,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,30427035050508,,,,,,,42.377,-83.0796
,,71.28,1355478824,,,,,,,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305336922781618,,,,,,,40.6866,-92.6833
,,103.29,1346335452,,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011679934075347,,,,,,,41.0539,-106.0763
,,97.62,1326606778,,,,,,,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745996322265,,,,,,,41.4802,-86.6919
,,32.13,1371267347,,,,,,,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,342351256941125,,,,,,,33.1194,-83.8235
,,4.47,1340137053,,,,,,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,4561546772499,,,,,,,34.9889,-106.0609
,,362.39,1351047839,,,,,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,4561892980175,,,,,,,39.596,-86.1309
,,218.56,1327082357,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,4958589671582726883,,,,,,,38.7894,-77.2818
,,117.05,1332505583,,,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,3501942333500073,,,,,,,33.8155,-112.1202
,,1.36,1336866972,,,,,,,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,503848303379,,,,,,,26.529,-82.0916
,,101.2,1337504551,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,4740713119940984,,,,,,,41.1901,-74.0436
,,16.08,1350565860,,,,,,,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,4377338765909719,,,,,,,36.115,-84.0438
,,343.96,1367325101,,,,,,,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,6538891242532018,,,,,,,36.0244,-90.9288
,,82.01,1354761208,,,,,,,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,3529597810116815,,,,,,,40.4679,-77.8967
,,5.83,1370883079,,,,,,,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,30235438713303,,,,,,,38.5072,-81.89
,,210.89,1339509814,,,,,,,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,4069975342931683,,,,,,,38.4257,-81.9943
,,85.63,1335549722,,,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,5540636818935089,,,,,,,42.6911,-71.1605
,,43.97,1368720948,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,38530489946071,,,,,,,34.9572,-81.9916
,,116.94,1350887647,,,,,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,4079773899158,,,,,,,44.6255,-116.4493
,,107.14,1367750066,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,4922710831011201,,,,,,,40.3359,-79.6607
,,7.75,1367530883,,,,,,,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,3596357274378601,,,,,,,41.0001,-78.2357
,,4.83,1335460604,,,,,,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,4783226709001,,,,,,,38.5957,-99.554
,,11.24,1349566506,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,2264937662466770,,,,,,,29.3641,-98.4924
,,29.22,1347630674,,,,,,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,4707867759656333,,,,,,,36.7558,-83.1838
,,78.55,1354150058,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,345933964507467,,,,,,,38.4121,-75.2811
,,1.9,1328447437,,,,,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,3567697931646329,,,,,,,42.247,-73.7552
,,279.42,1365780981,,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,4379260813815979609,,,,,,,37.7878,-122.1884
,,7.84,1363361881,,,,,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560697798177746,,,,,,,33.7163,-116.3381
,,26.82,1335252521,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,4063094974360571498,,,,,,,41.71,-111.9817
,,149.46,1355515349,,,,,,,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,4646845581490336108,,,,,,,40.732,-73.1
,,4.2,1354761650,,,,,,,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,38014427445058,,,,,,,43.8967,-89.8219
,,118.29,1343462767,,,,,,,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,4509142395811241,,,,,,,31.6489,-82.1982
,,3.35,1348676485,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,30238755902988,,,,,,,30.592,-97.2893
,,28.4,1341943489,,,,,,,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,5501083170975659,,,,,,,41.1464,-81.5107
,,40.82,1358074271,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589255887819806,,,,,,,39.6991,-78.1762
,,3.02,1341934962,,,,,,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,30273037698427,,,,,,,35.5762,-91.4539
,,36.77,1339821068,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,3545109339866548,,,,,,,33.4783,-90.5142
,,40.86,1332802301,,,,,,,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,639023984367,,,,,,,44.6087,-74.9732
,,3.67,1329398068,,,,,,,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,5456712664803820,,,,,,,36.1486,-105.6648
,,99.56,1340683995,,,,,,,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,4879265611163287,,,,,,,31.0,-82.8555
,,84.48,1332305250,,,,,,,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,38199021865320,,,,,,,43.196000000000005,-72.3001
,,170.21,1345668150,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,3586008444788268,,,,,,,47.4974,-122.0107
,,106.25,1364606963,,,,,,,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,3502377050801561,,,,,,,30.5354,-95.4532
,,1.43,1367268993,,,,,,,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,213191402330021,,,,,,,42.9676,-88.0434
,,7.64,1363124183,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,3501942333500073,,,,,,,33.8155,-112.1202
,,74.9,1351906983,,,,,,,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011893664860915,,,,,,,39.5994,-105.0044
,,88.4,1354236153,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,4471568287204,,,,,,,36.4899,-79.4736
,,17.51,1361736018,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011388901471808,,,,,,,40.1151,-79.8627
,,37.06,1342284729,,,,,,,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560797065840735,,,,,,,46.1838,-101.2589
,,1.31,1348501228,,,,,,,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,6597248210463122,,,,,,,43.0261,-94.4064
,,1.26,1335088204,,,,,,,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,4423489490781412,,,,,,,41.6858,-90.3706
,,80.27,1334310917,,,,,,,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,6554245334757802,,,,,,,33.615,-117.7114
,,6.23,1354573946,,,,,,,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,4687263141103,,,,,,,43.5336,-95.6515
,,68.71,1351142219,,,,,,,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,345389171551808,,,,,,,33.9215,-89.6782
,,10.75,1347641709,,,,,,,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,4373370572092720777,,,,,,,48.0204,-98.1186
,,32.99,1351891201,,,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,2712209726293386,,,,,,,30.4066,-91.1468
,,4.86,1351792762,,,,,,,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,3566094707272327,,,,,,,34.3795,-118.523
,,124.45,1359780420,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,561942763351,,,,,,,38.9087,-77.0414
,,59.87,1363556352,,,,,,,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,4727244663135968,,,,,,,30.8635,-87.7644
,,77.86,1370133595,,,,,,,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,30371006069917,,,,,,,38.138000000000005,-89.2231
,,2.97,1362343246,,,,,,,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222001896600109,,,,,,,38.9318,-89.9618
,,45.58,1330002590,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,374656033243756,,,,,,,38.8954,-77.1633
,,51.62,1335365444,,,,,,,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,38797410705641,,,,,,,42.4069,-74.1528
,,443.7,1331264522,,,,,,,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,4311368326621416041,,,,,,,40.7692,-103.0968
,,41.14,1338729409,,,,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,372509258176510,,,,,,,42.9147,-83.4845
,,51.09,1342086093,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,4225990116481262579,,,,,,,20.0827,-155.488
,,109.24,1328372527,,,,,,,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291163933867244,,,,,,,33.9659,-80.9355
,,65.21,1350396121,,,,,,,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,3576281490078437,,,,,,,38.7735,-86.6285
,,8.75,1368128630,,,,,,,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,4584931703207308232,,,,,,,32.8463,-96.6972
,,41.08,1346161619,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,4584931703207308232,,,,,,,32.8463,-96.6972
,,59.77,1369468366,,,,,,,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,30131826429364,,,,,,,35.9335,-84.1481
,,81.09,1346442756,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720012583106919,,,,,,,43.3526,-102.5411
,,65.25,1338111030,,,,,,,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,180067151859700,,,,,,,41.5378,-88.0572
,,3.65,1341884542,,,,,,,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,4025612008285111,,,,,,,41.1762,-79.1976
,,42.02,1337540284,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,180094419304907,,,,,,,33.7467,-117.1721
,,15.93,1344948227,,,,,,,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789911625179723,,,,,,,40.8095,-72.8229
,,89.45,1367695211,,,,,,,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,4841313716651064,,,,,,,43.7185,-72.4439
,,50.89,1366430385,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,4294930380592,,,,,,,37.3696,-80.1284
,,73.85,1362888005,,,,,,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,676148621961,,,,,,,39.1118,-89.7855
,,98.38,1342675157,,,,,,,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,180011453250192,,,,,,,41.2153,-90.9879
,,177.44,1362468789,,,,,,,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720830304681674,,,,,,,36.522,-87.34899999999999
,,126.94,1365796849,,,,,,,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,30248898834493,,,,,,,32.1482,-99.1872
,,29.36,1363938615,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,30230540139182,,,,,,,40.9661,-76.8575
,,75.76,1345148184,,,,,,,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252055259910912,,,,,,,44.6437,-90.1031
,,5.66,1335832793,,,,,,,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,4990494243023,,,,,,,39.6967,-78.8031
,,129.39,1369299098,,,,,,,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,3533012926413100,,,,,,,43.2237,-75.1612
,,497.54,1339349397,,,,,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,4003989662068504,,,,,,,33.3224,-86.9657
,,80.46,1336275680,,,,,,,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358122155477959,,,,,,,39.2092,-76.6681
,,52.8,1336271354,,,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,4698163635895795,,,,,,,40.3406,-120.2824
,,2.74,1337544944,,,,,,,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,4560395181594436016,,,,,,,39.047,-122.9328
,,98.98,1371656753,,,,,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,4265776278887457,,,,,,,35.2087,-92.2123
,,105.38,1350445177,,,,,,,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,4450831335606294,,,,,,,34.5906,-95.38
,,3.69,1325810068,,,,,,,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,60495593109,,,,,,,32.7699,-96.743
,,3.04,1325943066,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,4450831335606294,,,,,,,34.5906,-95.38
,,57.69,1345596059,,,,,,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,4992346398065154184,,,,,,,41.173,-89.2187
,,21.21,1361876962,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,3567697931646329,,,,,,,42.247,-73.7552
,,40.56,1336160738,,,,,,,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,3521417320836166,,,,,,,39.849,-86.272
,,123.51,1345926774,,,,,,,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,3587960728692500,,,,,,,42.3327,-95.6045
,,65.1,1343666436,,,,,,,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011652924285713,,,,,,,38.2911,-92.7059
,,16.09,1369495832,,,,,,,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,3576021480694169,,,,,,,39.1329,-95.7023
,,2.01,1350543504,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,4584931703207308232,,,,,,,32.8463,-96.6972
,,5.51,1338662182,,,,,,,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,4342532437704183,,,,,,,42.2281,-76.1625
,,139.1,1333793051,,,,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,3582754887089201,,,,,,,34.4596,-93.6743
,,77.51,1345331531,,,,,,,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011504998544485,,,,,,,32.5104,-86.8138
,,2.88,1342898248,,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,3576021480694169,,,,,,,39.1329,-95.7023
,,48.88,1337205134,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,30360260465747,,,,,,,41.1949,-89.4409
,,3.34,1356614623,,,,,,,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,3543591270174051,,,,,,,40.4603,-79.0097
,,18.43,1362747548,,,,,,,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,676369110710,,,,,,,42.4969,-83.2911
,,51.8,1343438242,,,,,,,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,4319584480204988982,,,,,,,37.1788,-82.695
,,88.26,1345719456,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229378226512508,,,,,,,43.4987,-90.2796
,,8.02,1366501875,,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,3585740823295298,,,,,,,34.2956,-99.7494
,,38.78,1355153928,,,,,,,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011367958204270,,,,,,,41.2419,-81.7453
,,9.89,1329080274,,,,,,,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011366578560244,,,,,,,40.5046,-77.7186
,,53.27,1343455763,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,213113338379864,,,,,,,39.4558,-76.4147
,,95.7,1336106607,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,345832460465610,,,,,,,38.8029,-77.2116
,,39.74,1336952150,,,,,,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,4538566639857,,,,,,,40.817,-74.0
,,69.31,1341262980,,,,,,,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,376028110684021,,,,,,,39.7795,-93.3014
,,105.18,1358664429,,,,,,,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,342319985983023,,,,,,,42.1852,-74.6178
,,189.04,1342071852,,,,,,,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289285402893489,,,,,,,45.5197,-123.8761
,,78.3,1368251185,,,,,,,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,4601636330889,,,,,,,30.0041,-95.2825
,,9.93,1369784689,,,,,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,3512365128314616,,,,,,,38.4305,-90.387
,,3.56,1370215090,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,4710792708725663,,,,,,,41.229,-85.3244
,,17.46,1356196468,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,180036456789979,,,,,,,42.9207,-91.0685
,,45.77,1349577649,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,3587960728692500,,,,,,,42.3327,-95.6045
,,33.83,1368451983,,,,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,180084576295055,,,,,,,28.7724,-96.4793
,,8.9,1348584388,,,,,,,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560797065840735,,,,,,,46.1838,-101.2589
,,32.11,1348082783,,,,,,,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560318482131952,,,,,,,34.4793,-87.4769
,,56.7,1367740447,,,,,,,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,4102003771126577611,,,,,,,32.9276,-97.2489
,,62.71,1368318289,,,,,,,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,4474324669797121,,,,,,,37.7773,-119.0825
,,40.2,1333989772,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,3543299015720986,,,,,,,36.8809,-82.0956
,,11.28,1349540522,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,30153452207526,,,,,,,31.8287,-99.427
,,52.18,1368259249,,,,,,,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,375848982312810,,,,,,,31.4841,-97.9903
,,19.25,1363648642,,,,,,,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,2713913904780408,,,,,,,32.3929,-91.4714
,,60.61,1327458050,,,,,,,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,340951438290556,,,,,,,41.0442,-73.9609
,,31.6,1334736985,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,3512365128314616,,,,,,,38.4305,-90.387
,,97.28,1343231007,,,,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,4344955088481397,,,,,,,40.8555,-79.7372
,,12.03,1368392253,,,,,,,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,2296006538441789,,,,,,,40.6816,-73.9798
,,74.74,1369972164,,,,,,,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011367958204270,,,,,,,41.2419,-81.7453
,,25.42,1351899853,,,,,,,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,4992346398065154184,,,,,,,41.173,-89.2187
,,77.74,1333321125,,,,,,,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,3577578023716568,,,,,,,41.0935,-81.0425
,,54.79,1371211993,,,,,,,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,30428204673351,,,,,,,40.3087,-76.2963
,,172.82,1358276234,,,,,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011438889172900,,,,,,,34.2853,-91.3336
,,7.45,1356716904,,,,,,,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,341546199006537,,,,,,,64.7556,-165.6723
,,12.38,1356893030,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,30546453310167,,,,,,,43.4512,-71.48899999999999
,,76.54,1356110999,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,3566875419572867,,,,,,,44.64,-73.3113
,,75.44,1354469490,,,,,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,30428204673351,,,,,,,40.3087,-76.2963
,,9.31,1352751229,,,,,,,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,4488941175228467,,,,,,,28.9254,-81.6801
,,138.75,1331367968,,,,,,,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720894374956739,,,,,,,42.5978,-82.8823
,,164.8,1353883663,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306586894261180,,,,,,,40.1186,-87.2602
,,199.48,1339230990,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,4661996144291811856,,,,,,,40.8555,-79.7372
,,21.45,1345679475,,,,,,,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011399591920186,,,,,,,42.1001,-73.3611
,,53.25,1356831831,,,,,,,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,370348764075623,,,,,,,30.5668,-90.482
,,53.86,1369965549,,,,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,4210078554961359092,,,,,,,43.92100000000001,-122.7806
,,7.58,1334536849,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,4259996134423,,,,,,,38.1485,-98.6408
,,144.05,1361642279,,,,,,,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,630425673344,,,,,,,38.388000000000005,-79.9906
,,466.53,1341695444,,,,,,,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,4301028321766222513,,,,,,,40.6025,-80.3863
,,81.22,1356863233,,,,,,,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,375848982312810,,,,,,,31.4841,-97.9903
,,38.23,1327241421,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,6538441737335434,,,,,,,41.3851,-80.1752
,,9.11,1350490244,,,,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,6534628260579800,,,,,,,44.3346,-73.098
,,144.88,1347809460,,,,,,,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,4173950183554608,,,,,,,40.333,-73.9809
,,1.3,1339371137,,,,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,2264937662466770,,,,,,,29.3641,-98.4924
,,3.91,1352150370,,,,,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,5152054598359927,,,,,,,29.8872,-90.0331
,,2.12,1350572005,,,,,,,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,630451534402,,,,,,,46.3535,-86.6345
,,33.02,1333521601,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,4451952084362894,,,,,,,34.5444,-102.1069
,,107.32,1339968664,,,,,,,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500969075198072,,,,,,,47.2271,-117.0819
,,105.61,1346757689,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,36078114201167,,,,,,,37.2692,-82.9161
,,38.08,1370793101,,,,,,,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,630423337322,,,,,,,48.8878,-118.2105
,,63.81,1347759158,,,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,3533012926413100,,,,,,,43.2237,-75.1612
,,18.99,1344782923,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,3598215285024754,,,,,,,40.6729,-73.5365
,,94.02,1351016291,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011360759745864,,,,,,,38.8432,-78.6003
,,9.29,1353421222,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,4128730454058057622,,,,,,,31.3833,-95.0619
,,85.06,1341367759,,,,,,,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,213148039875802,,,,,,,27.9551,-82.2966
,,47.05,1364801633,,,,,,,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,630469040731,,,,,,,45.67100000000001,-121.8686
,,105.8,1347969676,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,630469040731,,,,,,,45.67100000000001,-121.8686
,,4.72,1363913950,,,,,,,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,180046165512893,,,,,,,44.8021,-122.7624
,,174.77,1338329869,,,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,3583635130604947,,,,,,,40.0369,-75.0664
,,14.1,1358024260,,,,,,,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,4450831335606294,,,,,,,34.5906,-95.38
,,7.36,1367369048,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,4474324669797121,,,,,,,37.7773,-119.0825
,,67.64,1366052905,,,,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,36153880429415,,,,,,,28.1762,-81.9591
,,4.91,1354991867,,,,,,,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011542681743618,,,,,,,38.8089,-78.7776
,,1.77,1333206858,,,,,,,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518669219150142,,,,,,,39.1657,-84.23299999999999
,,89.26,1354250020,,,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,180036456789979,,,,,,,42.9207,-91.0685
,,1.78,1346111166,,,,,,,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,180048185037117,,,,,,,40.6152,-74.415
,,74.31,1332011758,,,,,,,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506040590383211,,,,,,,45.1939,-112.0568
,,1.11,1340259835,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,676281772837,,,,,,,30.8836,-84.3246
,,96.24,1368802586,,,,,,,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,30442439074871,,,,,,,41.5744,-75.5881
,,67.9,1355179306,,,,,,,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,4961003488432306,,,,,,,40.6284,-76.195
,,111.11,1349925897,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769426683924058915,,,,,,,40.5553,-77.4001
,,87.43,1368063440,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,4512828414983801773,,,,,,,39.8936,-79.7856
,,3.07,1361330249,,,,,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,4979422371139333,,,,,,,41.4193,-99.3844
